index,user_id,clicks__n_total,clicks__avg_scrollY,clicks__session_gap_cv,clicks__scroll_depth_max,heartbeat__n_total,heartbeat__avg_idle_time,heartbeat__scroll_depth_max,heartbeat__avg_scrollY,q__n_questions_viewed,q__n_unique_urls,q__maj_track,q__n_unique_courses,q__avg_question_number,q__n_active_days,q__revisit_rate,media__n_play_events,media__n_unique_media,media__total_watch_min,media__n_unique_urls,media__media_type_diversity,media__audio_pct,media__completion_rate,label,unique_math_qids,unique_text_qids,unique_quiz_qids,content_entropy,ts__q_bin1,ts__q_bin2,ts__q_bin3,ts__q_trend,ts__q_recency,ts__pv_bin1,ts__pv_bin2,ts__pv_bin3,ts__pv_trend,ts__pv_recency,ts__score_first,ts__score_last,ts__score_delta
640,1656,2205.0,0.0,13.176503935097326,0.0,17347,1762685021.235567,0.0,0.0,176.0,19.0,0.0,2.0,,9.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,39.0,28.0,137.0,0.7295702205088233,0.0,13.0,2.0,2.0,0.13333333333333333,0.0,59.0,53.0,53.0,0.4732142857142857,,,
641,1657,4858.0,0.0,13.692934273214535,0.0,44059,1764560190.125489,0.0,0.0,463.0,41.0,0.0,2.0,,25.0,0.9956803455723542,0.0,1.0,0.0,32.0,1.0,0.0,0.0,1,0.0,30.0,346.0,0.9027268398465123,10.0,10.0,75.0,65.0,0.7894736842105263,79.0,148.0,146.0,67.0,0.3914209115281501,,,
647,1663,1201.0,0.0,9.889427663935493,0.0,12708,1763466996.7830229,0.0,0.0,98.0,13.0,0.0,2.0,,9.0,0.9795918367346939,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,32.0,0.921434787595997,,,,,,9.0,31.0,73.0,64.0,0.6460176991150443,,,
649,1666,1995.0,0.0,26.41914293743062,0.0,5603,1761911394.7845335,0.0,0.0,262.0,25.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,207.0,1.2079791367935482,12.0,15.0,0.0,-12.0,0.0,16.0,33.0,18.0,2.0,0.26865671641791045,,,
654,1673,1578.0,0.0,8.72618324423602,0.0,22959,1762412470.167509,0.0,0.0,219.0,24.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,0.0,204.0,0.7805849322915901,0.0,4.0,0.0,0.0,0.0,17.0,22.0,21.0,4.0,0.35,,,
655,1674,1125.0,0.0,8.56261935540037,0.0,25052,1762471071.4365246,0.0,0.0,158.0,17.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1,0.0,0.0,154.0,0.6222126380063133,9.0,6.0,0.0,-9.0,0.0,18.0,19.0,8.0,-10.0,0.17777777777777778,,,
656,1675,1841.0,0.0,9.160227713529963,0.0,12548,1762466602.807386,0.0,0.0,245.0,20.0,0.0,1.0,0.0,15.0,0.9918367346938776,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0.0,0.0,129.0,0.7415700122962603,43.0,4.0,0.0,-43.0,0.0,52.0,27.0,14.0,-38.0,0.15053763440860216,,,
657,1676,6418.0,0.0,14.368715172090697,0.0,60887,1761197398.5496638,0.0,0.0,488.0,39.0,0.0,3.0,0.0,25.0,0.9897540983606558,0.0,1.0,0.0,27.0,1.0,0.0,0.0,1,29.0,0.0,362.0,0.8250096072278232,0.0,125.0,11.0,11.0,0.08088235294117647,25.0,85.0,13.0,-12.0,0.10569105691056911,,,
659,1678,2281.0,0.0,14.279051398610896,0.0,11110,1762933442.9539807,0.0,0.0,164.0,12.0,0.0,2.0,0.0,10.0,0.9878048780487805,0.0,1.0,0.0,15.0,1.0,0.0,0.0,1,0.0,0.0,225.0,0.6233240228830931,1.0,10.0,52.0,51.0,0.8253968253968254,20.0,32.0,92.0,72.0,0.6388888888888888,,,
663,1682,399.0,0.0,12.409044985623321,0.0,2453,1759865076.6712875,0.0,0.0,14.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,24.0,76.0,8.0,0.4059770384755711,,,,,,,,,,,,,
665,1684,2094.0,0.0,7.72768930206727,0.0,53857,1762380433.1836522,0.0,0.0,215.0,20.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,233.0,0.7393794161617948,21.0,0.0,4.0,-17.0,0.16,57.0,40.0,42.0,-15.0,0.302158273381295,,,
668,1687,1960.0,0.0,16.027116891156382,0.0,12008,1761254284.1820695,0.0,0.0,123.0,19.0,0.0,1.0,0.0,8.0,0.975609756097561,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,186.0,0.7298172266450011,0.0,0.0,27.0,27.0,1.0,10.0,0.0,42.0,32.0,0.8076923076923077,,,
670,1689,73.0,0.0,6.598036479089485,0.0,347,1762747207.445711,0.0,0.0,16.0,4.0,1.0,1.0,0.0,3.0,0.875,,,,,,,,0,0.0,0.0,20.0,0.9456603046006402,0.0,0.0,12.0,12.0,1.0,0.0,0.0,11.0,11.0,1.0,,,
671,1690,3712.0,0.0,28.96529565406493,0.0,13122,1762839019.5674965,0.0,0.0,805.0,26.0,1.0,2.0,0.0,18.0,0.9987577639751553,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,18.0,0.0,277.0,1.240284281349235,0.0,158.0,183.0,183.0,0.5366568914956011,9.0,161.0,244.0,235.0,0.5893719806763285,,,
672,1691,248.0,0.0,10.168186737457024,0.0,14784,1767199506.9978225,0.0,0.0,53.0,6.0,1.0,1.0,0.0,3.0,1.0,,,,,,,,1,0.0,0.0,58.0,0.7147274731317892,0.0,0.0,28.0,28.0,1.0,0.0,0.0,30.0,30.0,1.0,,,
675,1694,2043.0,0.0,12.074863712910421,0.0,10475,1761806006.6159985,0.0,0.0,389.0,23.0,1.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,195.0,1.2033820380593883,30.0,36.0,82.0,52.0,0.5540540540540541,46.0,49.0,44.0,-2.0,0.31654676258992803,,,
676,1695,4684.0,0.0,18.210825775235776,0.0,30062,1763903075.4351914,0.0,0.0,516.0,29.0,1.0,2.0,0.0,32.0,0.998062015503876,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1,54.0,0.0,256.0,1.356953708125762,102.0,66.0,99.0,-3.0,0.3707865168539326,265.0,254.0,146.0,-119.0,0.21954887218045113,,,
677,1696,4794.0,0.0,25.63517495912881,0.0,45112,1764303207.9566164,0.0,0.0,479.0,33.0,1.0,2.0,0.0,36.0,0.9979123173277662,0.0,1.0,0.0,29.0,1.0,0.0,0.0,0,18.0,64.0,277.0,1.044533474386765,85.0,149.0,17.0,-68.0,0.06772908366533864,203.0,437.0,64.0,-139.0,0.09090909090909091,,,
678,1697,2941.0,0.0,22.984008396615753,0.0,14247,1763812035.379949,0.0,0.0,499.0,25.0,1.0,1.0,0.0,32.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,195.0,1.2796548631149294,19.0,267.0,35.0,16.0,0.10903426791277258,80.0,166.0,15.0,-65.0,0.05747126436781609,,,
679,1698,1603.0,0.0,11.836365021634155,0.0,5970,1761805858.9614253,0.0,0.0,118.0,13.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,128.0,0.7548464623088864,14.0,0.0,12.0,-2.0,0.46153846153846156,11.0,7.0,28.0,17.0,0.6086956521739131,,,
680,1699,2003.0,0.0,10.440750666109723,0.0,17085,1763628317.9683988,0.0,0.0,375.0,20.0,0.0,1.0,0.0,21.0,0.9946666666666667,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,0.0,124.0,1.1889735952516989,0.0,83.0,76.0,76.0,0.4779874213836478,31.0,102.0,94.0,63.0,0.41409691629955947,,,
683,1702,1288.0,0.0,18.061587844089136,0.0,159672,1761936320.7251937,0.0,0.0,261.0,23.0,1.0,2.0,0.0,10.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,203.0,0.7040241824782056,29.0,0.0,135.0,106.0,0.823170731707317,44.0,0.0,146.0,102.0,0.7684210526315789,,,
686,1705,1418.0,0.0,7.061897080320593,0.0,42865,1763000611.0005128,0.0,0.0,147.0,17.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,0.0,158.0,0.7094406429828353,19.0,15.0,4.0,-15.0,0.10526315789473684,58.0,32.0,35.0,-23.0,0.28,,,
687,1706,2001.0,0.0,12.601743892082359,0.0,17303,1763623832.8524504,0.0,0.0,452.0,24.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,20.0,0.0,220.0,0.9820435346589252,32.0,28.0,62.0,30.0,0.5081967213114754,32.0,12.0,57.0,25.0,0.5643564356435643,,,
688,1707,4194.0,0.0,15.95192415520367,0.0,21718,1763884097.8574352,0.0,0.0,689.0,26.0,0.0,2.0,0.0,30.0,0.9985486211901307,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,243.0,1.0440238283275693,13.0,104.0,69.0,56.0,0.3709677419354839,29.0,70.0,36.0,7.0,0.26666666666666666,,,
689,1708,2028.0,0.0,13.661466100664283,0.0,23913,1762747936.565997,0.0,0.0,330.0,22.0,0.0,1.0,0.0,12.0,0.9878787878787879,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,0.0,204.0,0.8987807377697834,35.0,0.0,17.0,-18.0,0.3269230769230769,14.0,2.0,35.0,21.0,0.6862745098039216,,,
690,1709,1746.0,0.0,8.746217527013739,0.0,32134,1762905480.2246277,0.0,0.0,234.0,19.0,0.0,1.0,0.0,13.0,0.9957264957264957,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0,0.0,0.0,179.0,0.9311556662775309,15.0,0.0,8.0,-7.0,0.34782608695652173,48.0,12.0,55.0,7.0,0.4782608695652174,,,
691,1710,956.0,0.0,10.222749053074908,0.0,18605,1763773381.9341404,0.0,0.0,200.0,19.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,180.0,1.022497223623897,25.0,0.0,5.0,-20.0,0.16666666666666666,14.0,0.0,29.0,15.0,0.6744186046511628,,,
692,1711,2188.0,0.0,10.139804119888518,0.0,61603,1763358027.805295,0.0,0.0,194.0,19.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,0.0,169.0,0.6724025714741805,14.0,0.0,4.0,-10.0,0.2222222222222222,30.0,20.0,95.0,65.0,0.6551724137931034,,,
694,1714,8415.0,0.0,9.724740884617846,0.0,63514,1764824637.7056482,0.0,0.0,1309.0,32.0,0.0,2.0,0.0,42.0,1.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0,0.0,72.0,219.0,0.9588532493857561,140.0,470.0,96.0,-44.0,0.1359773371104816,407.0,571.0,202.0,-205.0,0.1711864406779661,,,
697,1717,139.0,0.0,5.5523425084874445,0.0,2087,1760394733.7049248,0.0,0.0,,,,,,,,,,,,,,,0,0.0,84.0,0.0,0.9886994082884974,,,,,,0.0,0.0,1.0,1.0,1.0,,,
700,1720,1872.0,0.0,13.229807088638996,0.0,12520,1762915500.7395942,0.0,0.0,400.0,35.0,0.0,2.0,0.0,17.0,0.9975,,,,,,,,0,19.0,0.0,275.0,0.8609235607995636,42.0,17.0,38.0,-4.0,0.3917525773195876,17.0,10.0,36.0,19.0,0.5714285714285714,,,
704,1724,937.0,0.0,10.533836036476186,0.0,14046,1761929433.6348405,0.0,0.0,76.0,9.0,0.0,2.0,0.0,6.0,0.9868421052631579,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,58.0,0.6019089517362489,2.0,0.0,0.0,-2.0,0.0,15.0,18.0,0.0,-15.0,0.0,,,
707,1727,2101.0,0.0,13.546176223270601,0.0,13188,1763094966.2317066,0.0,0.0,475.0,31.0,0.0,2.0,0.0,25.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,237.0,0.8917556664343849,76.0,0.0,47.0,-29.0,0.3821138211382114,48.0,0.0,60.0,12.0,0.5555555555555556,,,
711,1731,165.0,0.0,11.48216857187127,0.0,1398,1759680951.6403413,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,22.0,40.0,0.4854607607459134,,,,,,,,,,,,,
713,1733,1813.0,0.0,15.784583636230959,0.0,3938,1761467592.5132635,0.0,0.0,268.0,23.0,0.0,2.0,0.0,8.0,1.0,,,,,,,,0,0.0,0.0,201.0,0.784159355388567,0.0,0.0,6.0,6.0,1.0,5.0,0.0,15.0,10.0,0.75,,,
714,1734,435.0,0.0,9.231094835266559,0.0,5423,1760841892.1048927,0.0,0.0,50.0,4.0,0.0,2.0,0.0,3.0,1.0,,,,,,,,0,0.0,0.0,62.0,0.43348846324460666,,,,,,6.0,0.0,4.0,-2.0,0.4,,,
716,1736,3959.0,0.0,13.069724082926914,0.0,34269,1763970329.280481,0.0,0.0,392.0,40.0,0.0,2.0,0.0,27.0,0.9974489795918368,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1,0.0,0.0,343.0,0.930164379257953,41.0,0.0,75.0,34.0,0.646551724137931,40.0,16.0,44.0,4.0,0.44,,,
717,1737,3970.0,0.0,14.553956380197189,0.0,44915,1764701848.3141456,0.0,0.0,640.0,38.0,0.0,2.0,0.0,22.0,0.9984375,0.0,1.0,0.0,16.0,1.0,0.0,0.0,1,0.0,0.0,336.0,0.811695901524093,67.0,3.0,141.0,74.0,0.6682464454976303,49.0,89.0,136.0,87.0,0.49635036496350365,,,
718,1739,2627.0,0.0,14.127368364686369,0.0,17228,1763677489.6108403,0.0,0.0,420.0,40.0,0.0,2.0,0.0,23.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1,0.0,0.0,343.0,0.9646270978205114,45.0,0.0,81.0,36.0,0.6428571428571429,34.0,0.0,47.0,13.0,0.5802469135802469,,,
720,1741,2411.0,0.0,14.111147863654287,0.0,10733,1762974866.4264758,0.0,0.0,434.0,39.0,0.0,2.0,0.0,10.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,343.0,0.8044928441524432,49.0,0.0,59.0,10.0,0.5462962962962963,25.0,12.0,20.0,-5.0,0.3508771929824561,,,
721,1742,968.0,0.0,9.684634172983152,0.0,11168,1763527997.966556,0.0,0.0,195.0,22.0,0.0,2.0,0.0,16.0,0.9897435897435898,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,0.0,129.0,0.7651550901943194,11.0,0.0,7.0,-4.0,0.3888888888888889,7.0,0.0,18.0,11.0,0.72,,,
724,1745,2672.0,0.0,15.18093958298276,0.0,47695,1764344322.5456266,0.0,0.0,393.0,27.0,0.0,2.0,0.0,11.0,0.9949109414758269,,,,,,,,1,0.0,26.0,227.0,0.7991861273195493,0.0,0.0,75.0,75.0,1.0,26.0,0.0,111.0,85.0,0.8102189781021898,,,
726,1747,861.0,0.0,14.826345772938,0.0,1657,1766570011.6092124,0.0,0.0,42.0,4.0,0.0,2.0,,4.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0,19.0,0.0,48.0,0.595649145164151,13.0,0.0,28.0,15.0,0.6829268292682927,44.0,0.0,32.0,-12.0,0.42105263157894735,,,
731,1752,202.0,0.0,7.827477730962991,0.0,4441,1762756844.7339728,0.0,0.0,,,,,,,,,,,,,,,1,9.0,58.0,25.0,0.9927744539878084,,,,,,0.0,0.0,12.0,12.0,1.0,,,
732,1754,499.0,0.0,15.166543451747383,0.0,2449,1763518817.6257648,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1,19.0,59.0,25.0,1.3439645338316386,,,,,,0.0,0.0,56.0,56.0,1.0,,,
734,1756,1032.0,0.0,7.709775052793729,0.0,32807,1764160295.9017582,0.0,0.0,59.0,9.0,0.0,1.0,,11.0,0.9661016949152542,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,55.0,28.0,33.0,1.2158749624422405,10.0,0.0,14.0,4.0,0.5833333333333334,46.0,20.0,76.0,30.0,0.5352112676056338,,,
735,1757,5269.0,0.0,16.389357678733187,0.0,55828,1764847013.6253576,0.0,0.0,546.0,35.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,1,0.0,0.0,276.0,0.82055606260173,26.0,240.0,74.0,48.0,0.21764705882352942,55.0,250.0,57.0,2.0,0.1574585635359116,,,
738,1760,146.0,0.0,7.8630086382054065,0.0,1625,1763089978.632342,0.0,0.0,,,,,,,,,,,,,,,1,9.0,37.0,0.0,0.5293608652873644,,,,,,0.0,0.0,7.0,7.0,1.0,,,
739,1761,539.0,0.0,8.18025834574078,0.0,2751,1761951262.3501265,0.0,0.0,,,,,,,,,,,,,,,1,9.0,0.0,25.0,0.8030717273241024,,,,,,2.0,0.0,23.0,21.0,0.92,,,
740,1762,319.0,0.0,11.35808569941977,0.0,3362,1762373807.9427338,0.0,0.0,51.0,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,1,9.0,18.0,83.0,1.2769304753392905,,,,,,0.0,0.0,11.0,11.0,1.0,,,
742,1764,372.0,0.0,13.189674301396797,0.0,2904,1763335774.5820053,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1,9.0,37.0,25.0,1.117278648903896,,,,,,0.0,0.0,24.0,24.0,1.0,,,
743,1766,1405.0,0.0,21.01832404566633,0.0,7958,1763368857.4717865,0.0,0.0,123.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,18.0,37.0,134.0,0.7310854114609356,0.0,0.0,74.0,74.0,1.0,0.0,0.0,145.0,145.0,1.0,,,
744,1767,1001.0,0.0,19.98308982096803,0.0,2853,1761886002.4682016,0.0,0.0,24.0,2.0,1.0,1.0,0.0,3.0,0.9583333333333334,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,9.0,18.0,35.0,0.9055962069495832,,,,,,0.0,0.0,14.0,14.0,1.0,,,
745,1768,112.0,0.0,7.23981012562454,0.0,1924,1762651079.5967164,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,1,9.0,19.0,25.0,1.1752835873133534,,,,,,0.0,0.0,7.0,7.0,1.0,,,
746,1769,167.0,0.0,6.304126561050917,0.0,15593,1765996140.0042837,0.0,0.0,,,,,,,,,,,,,,,1,9.0,18.0,49.0,1.1170949925429108,,,,,,0.0,0.0,16.0,16.0,1.0,,,
749,1773,308.0,0.0,11.173190193853888,0.0,3249,1762715703.3473454,0.0,0.0,,,,,,,,,,,,,,,1,9.0,18.0,87.0,0.9470622432515329,,,,,,0.0,0.0,34.0,34.0,1.0,,,
751,1775,2902.0,0.0,25.053258545304924,0.0,17236,1762313150.8257904,0.0,0.0,129.0,9.0,1.0,2.0,,7.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,9.0,37.0,71.0,0.600293569089451,0.0,26.0,45.0,45.0,0.6338028169014085,0.0,73.0,31.0,31.0,0.2980769230769231,,,
752,1776,168.0,0.0,8.253637972917906,0.0,711,1765510171.0871236,0.0,0.0,,,,,,,,,,,,,,,1,9.0,0.0,37.0,0.9983636725938131,,,,,,0.0,0.0,6.0,6.0,1.0,,,
753,1777,799.0,0.0,18.08825382640689,0.0,5490,1767015995.1857781,0.0,0.0,29.0,3.0,1.0,1.0,0.0,2.0,0.9655172413793104,,,,,,,,1,0.0,0.0,32.0,0.5411730852873724,0.0,0.0,14.0,14.0,1.0,0.0,67.0,34.0,34.0,0.33663366336633666,,,
756,1780,42.0,0.0,4.462970307869253,0.0,812,1763933744.9637332,0.0,0.0,,,,,,,,,,,,,,,0,0.0,0.0,25.0,-0.0,,,,,,0.0,0.0,6.0,6.0,1.0,,,
761,1785,1040.0,0.0,11.36959603768034,0.0,24475,1764280852.9267354,0.0,0.0,53.0,7.0,1.0,2.0,0.0,11.0,0.9622641509433962,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,46.0,0.5872500601273819,0.0,0.0,1.0,1.0,1.0,5.0,5.0,37.0,32.0,0.7872340425531915,,,
765,1792,4456.0,0.0,15.373658854968618,0.0,37605,1761681290.3787308,0.0,0.0,366.0,27.0,0.0,2.0,0.0,20.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,1,0.0,265.0,257.0,0.8747302619558068,124.0,0.0,16.0,-108.0,0.11428571428571428,125.0,15.0,29.0,-96.0,0.17159763313609466,,,
767,1794,925.0,0.0,7.510921322870171,0.0,8083,1762328094.3164058,0.0,0.0,161.0,14.0,0.0,1.0,0.0,13.0,0.9875776397515528,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,99.0,0.8899487789424103,7.0,1.0,0.0,-7.0,0.0,17.0,9.0,16.0,-1.0,0.38095238095238093,,,
768,1796,6528.0,0.0,19.12986900189354,0.0,32754,1762573303.7554085,0.0,0.0,578.0,46.0,0.0,2.0,0.0,34.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,373.0,0.8339754218963299,136.0,71.0,25.0,-111.0,0.10775862068965517,154.0,92.0,63.0,-91.0,0.20388349514563106,,,
769,1797,3890.0,0.0,14.68652126307476,0.0,28014,1760881836.9270449,0.0,0.0,638.0,42.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,67.0,0.0,374.0,0.7767335910135864,169.0,0.0,12.0,-157.0,0.06629834254143646,71.0,4.0,25.0,-46.0,0.25,,,
771,1799,5112.0,0.0,16.738460233891185,0.0,39063,1761408115.2032704,0.0,0.0,702.0,38.0,0.0,2.0,0.0,29.0,0.9971509971509972,0.0,1.0,0.0,16.0,1.0,0.0,0.0,1,0.0,0.0,308.0,0.838760405049881,82.0,92.0,1.0,-81.0,0.005714285714285714,73.0,75.0,30.0,-43.0,0.16853932584269662,,,
773,1801,559.0,0.0,15.30440539957141,0.0,2657,1763384842.8545527,0.0,0.0,149.0,9.0,0.0,1.0,0.0,4.0,0.9932885906040269,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,60.0,0.9988455359952018,106.0,0.0,0.0,-106.0,0.0,45.0,0.0,0.0,-45.0,0.0,,,
774,1802,842.0,0.0,10.496064436670816,0.0,5218,1761094096.2658775,0.0,0.0,143.0,10.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,140.0,0.7051819722888516,3.0,0.0,0.0,-3.0,0.0,27.0,0.0,4.0,-23.0,0.12903225806451613,,,
775,1803,456.0,0.0,10.026131144463864,0.0,2635,1761565983.5214133,0.0,0.0,86.0,9.0,0.0,1.0,0.0,4.0,0.9883720930232558,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,154.0,0.8708644692353644,15.0,0.0,0.0,-15.0,0.0,9.0,0.0,0.0,-9.0,0.0,,,
776,1804,1756.0,0.0,11.417031709390903,0.0,4875,1763206956.826835,0.0,0.0,127.0,13.0,0.0,1.0,0.0,5.0,0.984251968503937,,,,,,,,0,0.0,0.0,89.0,0.8548729608139456,28.0,0.0,0.0,-28.0,0.0,14.0,47.0,18.0,4.0,0.22784810126582278,,,
777,1805,973.0,0.0,10.22671655198502,0.0,3059,1761121884.9556258,0.0,0.0,83.0,10.0,0.0,2.0,0.0,8.0,0.9879518072289156,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,0.0,100.0,0.8924515943966866,7.0,0.0,0.0,-7.0,0.0,12.0,2.0,2.0,-10.0,0.125,,,
778,1806,2143.0,0.0,15.256698943470013,0.0,17095,1765592618.611818,0.0,0.0,314.0,23.0,0.0,1.0,0.0,16.0,0.9968152866242038,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,263.0,0.9131224909094169,18.0,0.0,163.0,145.0,0.9005524861878453,7.0,2.0,93.0,86.0,0.9117647058823529,,,
779,1808,1321.0,0.0,17.861040536514583,0.0,16375,1766309389.9159906,0.0,0.0,416.0,21.0,0.0,1.0,,6.0,0.9975961538461539,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,0.0,169.0,0.9558398699876868,0.0,1.0,415.0,415.0,0.9975961538461539,12.0,7.0,117.0,105.0,0.8602941176470589,,,
780,1809,1940.0,0.0,10.96572129693868,0.0,10193,1763517610.0076032,0.0,0.0,474.0,23.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,219.0,0.9150000214869655,34.0,136.0,150.0,116.0,0.46875,42.0,65.0,59.0,17.0,0.35542168674698793,,,
784,1813,308.0,0.0,7.162150064104142,0.0,5862,1763404334.7614858,0.0,0.0,47.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,25.0,0.9402859586706311,2.0,0.0,4.0,2.0,0.6666666666666666,10.0,0.0,11.0,1.0,0.5238095238095238,,,
785,1814,1154.0,0.0,9.787546992937397,0.0,10769,1764441354.2686918,0.0,0.0,280.0,20.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,30.0,177.0,0.9254500064049918,45.0,48.0,93.0,48.0,0.5,49.0,29.0,48.0,-1.0,0.38095238095238093,,,
786,1815,1805.0,0.0,9.918027813644771,0.0,21412,1762929479.497275,0.0,0.0,331.0,18.0,0.0,1.0,0.0,23.0,0.9939577039274925,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,192.0,0.9276560787801049,27.0,109.0,46.0,19.0,0.25274725274725274,22.0,61.0,13.0,-9.0,0.13541666666666666,,,
787,1816,1238.0,0.0,10.435952722150923,0.0,9129,1762929251.7825844,0.0,0.0,351.0,17.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,228.0,0.9813387358307915,53.0,38.0,25.0,-28.0,0.21551724137931033,27.0,19.0,12.0,-15.0,0.20689655172413793,,,
790,1820,366.0,0.0,6.998609835038044,0.0,3569,1763106803.100852,0.0,0.0,57.0,3.0,0.0,1.0,0.0,3.0,0.9649122807017544,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,101.0,0.7686913027030167,0.0,0.0,42.0,42.0,1.0,9.0,12.0,22.0,13.0,0.5116279069767442,,,
791,1821,2209.0,0.0,10.45405474628539,0.0,18307,1764710127.692023,0.0,0.0,439.0,34.0,0.0,1.0,0.0,21.0,0.9977220956719818,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,30.0,255.0,0.991389520721576,33.0,94.0,170.0,137.0,0.5723905723905723,31.0,36.0,54.0,23.0,0.4462809917355372,,,
793,1823,1622.0,0.0,11.71437169923839,0.0,14142,1763841179.9187083,0.0,0.0,445.0,24.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,26.0,263.0,1.0849383670282802,68.0,99.0,117.0,49.0,0.4119718309859155,26.0,31.0,35.0,9.0,0.3804347826086957,,,
